full_tweets,location,quote_count,reply_count,retweet_count,favorite_count,language
كذلك  المتوسطه الدائمه للاسف صنفت دائمه من قبل لجانهم يعني تم اكتساب مركز قانوني شنو الجدوى من اعادة العرض على اللجنه وبظل أزمة كورونا وجب تجديد الشهادات كالعام الماضي بنفس التوقيت مراعاة لهالظروف وكذلك اعادة النظر بموضوع اللجان وبهالحاله يعرض عليها البسيط للراغب برفعه لمتوسطه,unknown,0,0,0,0,ar
ياريسارجوكالطلابهتموتيعنى انا بصراحة مش عايز عناد ما بعده عناد وكل دا ليه علشان العالم يقول مصر نظمت بطولة العالم,مصر,0,0,3,0,ar
"مش معقول شو انك سخيف وسطحي ومتكبّرمش قاريين قصقوصة ورقة بحياتكن؟جهل جهل جهل، ما بتنطقوا بغير الجهل",unknown,0,1,10,26,ar
ياريسارجوكالطلابهتموتيعنى انا بصراحة مش عايز عناد ما بعده عناد وكل دا ليه علشان العالم يقول مصر نظمت بطولة العالم,unknown,0,0,4,0,ar
ياريسارجوكالطلابهتموت دددووس,unknown,0,0,2,1,ar
ياريسارجوكالطلابهتموت احيه اخيه ياريس والله ما ينفع والله الشعب حيروح يختبر حيجيه كورونا يعني حيمرض وادا مرض حيموت او,مصر,0,0,2,0,ar
قرار جاء في وقته المناسب لعل وزارتنا الموقره أن تعيد النظر في توقيت دخول طلاب المرحلة الابتدائية إلى منصة التعليم,,,,,,
"تحط إيدك على قلبك وتلقاني """,0,1,229,10,,
يهتم ولي العهد وخادم الحرمين الشرفيين بالتعامل مع الاجراءات الاحترازيه لمواجه فيرس كورونا المستجد حيث ينشئ الكثير من المراك,unknown,0,0,3,12,ar
ممثل البنك الدولي في لبنان البنك الدولي قد يجمّد تمويله لدعم اللقاحات في لبنان يمكنكم الانضمام الى مجموعة,unknown,0,0,0,0,ar
"مش مرقعة ، أنا جاتلي كورونا والمنهج بيتشرح وبعدها حصلت حالة وفاة بردو بسببو الي مش فارقه معاه بيسقط عادي انما الي بيتكلم",unknown,0,0,9,2,ar
في وضعنا الحالي الا يستثنا الجوال والكمبيوتر الاتصال المرئي في ظل جاحة كورونا ؟,unknown,0,0,0,0,ar
لم نسمع بحملة اميركية لانقاذ العالم من كورونا بل على العكس أمر بايدن بتنكيس العلم الاميركي لأن عدد الاميركيين الذين قضوا بالو,unknown,0,6,52,196,ar
ياريسارجوكالطلابهتموت احيه اخيه ياريس والله ما ينفع والله الشعب حيروح يختبر حيجيه كورونا يعني حيمرض وادا مرض حيموت او,unknown,0,0,3,0,ar
احنا مش كبش فدا عشان حضراتكو تخاطروا بينا وتنزلونا نمتحن عشان تثبتوا انكو الدولة الوحيدة اللي عملت امتحانات في أزمة كورون,unknown,0,0,13,2,ar
بعد تخطيها نصف مليون  بايدن يصف وفيات كورونا في أمريكا بالمفجعةجوبايدنكوروناالولاياتالمتحدة,unknown,0,1,1,4,ar
شكرا للجيش اللبناني اللي حسسني بالإهانة,Lebanon,0,0,0,0,ar
مساعد وزير الخارجية   قطر تساهم في الجهود الدولية للتصدي لجائحة كوروناوزارةا,Qatar,1,2,9,18,ar
"إذاعة الأقصى لجنة الطوارئ المركزية بخان يونس  تسجيل 28 إصابة جديدة بفيروس كورونا ، منها 16 إصابة في الدورة الثانية ليوم أمس الاثنين ، و 12 إصابة في الدورة الأولى من اليوم الثلاثاء",Palestine,0,0,0,0,ar
والله ياجدعان ما بترول خالص الدكتور الا بتشرحلنا المنهج عندها كورونا والمفروض ان ف اخر محاضره لسه منزلتش والامتحان كما,unknown,0,2,24,27,ar
"الى وزير الصحة المحترم كيف يتم تشكيل لجنة لجائحة كورونا تخلو من اختصاصي الاوبئة والامراض المعدية، ودكتور للامراض النفسي",Kingdom of Saudi Arabia,8,13,51,116,ar
وما خفي كان أعظم,unknown,0,0,0,0,ar
ياريسارجوكالطلابهتموتيعنى انا بصراحة مش عايز عناد ما بعده عناد وكل دا ليه علشان العالم يقول مصر نظمت بطولة العالم,unknown,0,0,18,11,ar
ليه استخدام عناصر الجيش اللبناني وصورهم بهذا الشكل المكثف في حملة دعائية لسفارة أجنبية؟ اعتقد انه امر خارج عن المألوف,Lebanon,0,0,1,0,ar
بس الدوله تتحمل بقا لو حد جاله كورونا ونزل الامتحانات وعدا عدد كبير من الطلبه ياريسارجوكالطلابهتموت,unknown,0,0,27,20,ar
طلاب كتير قالوا عندهم كورونا وهينزلو برضو وده غصب عنهم محدش هيضيع سنه من عمره بس كده ممكن يضيع عمر ناس تانيين ملهمش ذ,unknown,0,1,82,57,ar
210223  تم تعيين هوي في الكتبية العسكرية التدريبية رقم 24 ورقم الجندي هوي 13 أيضًا وتم الإعلان بأن الصور الجماعية الأولى للكتيبة سوف يتم تصويرها بعد أن ينهون اختبار فحص الفايروس كورونا أيضًا تشير الأخبار بأن الكتبية سوف تنهي التدريبات يوم 11 مارس 3 اسابيع بالمجملe,unknown,0,0,0,0,ar
لا اعلم ماذا تكتب هل هذا عربي ام فارسيولاكن سوف احاول ان افهمكوتعم ايضاًقاتل شعبه بشارمدمر لبنان حزب اللهوقاتل اليمن الحوثيو ارهاب الحشد الشعبيو و و و,المملكة العربية السعودية,0,0,0,0,ar
ومن ناحية أخرى أمريكا تستطيع عمل شيء في اليمن وسوريا والعراق ولبنان ولكن الأهداف واضحة في  اليمن  الاستنزاف واستمرار تدفق الأموال على بيع الأسلحةسوريا لا جهادها وتقوية إسرائيل في العراق لا يستطيعون محاكمة بوش الذي سلم العراق لإيران لبنان كما سورياالجامعة العربية ماتت,"Dammam, Kingdom of Saudi Arabi",0,0,0,0,ar
الكويت تغلق المنافذ البرية والبحرية باستثناء عمليات الشحن بسبب كورونا,المملكة العربية السعودية,0,0,0,0,ar
شركة فايزر تؤكد ان اللقاح لم يتم الموافقه عليه من قبل منظمة الدواء والعذاء الامريكيه ورئيس شركة فايزر عند سؤاله هل اخذت الل,unknown,0,1,208,3,ar
"بكامل التسليم والرضا بقضاء الله وقدره،ننعى إليكم وفاة المؤمنة بتول شرارة جراء مضاعفات ڤايروس كورونا أدعو الله أن يتغمّدها ب",Lebanon,0,19,126,290,ar
طلاب كتير قالوا عندهم كورونا وهينزلو برضو وده غصب عنهم محدش هيضيع سنه من عمره بس كده ممكن يضيع عمر ناس تانيين ملهمش,unknown,0,0,4,0,ar
طلاب كتير قالوا عندهم كورونا وهينزلو برضو وده غصب عنهم محدش هيضيع سنه من عمره بس كده ممكن يضيع عمر ناس تانيين ملهمش ذ,unknown,0,1,83,57,ar
بورصة الكويت تغلق تعاملاتها على انخفاض المؤشر العام 427 نقطة الكويت ktnkwكورونا بورصةالكويت,الكويت,0,0,0,0,ar
"مش مرقعة ، أنا جاتلي كورونا والمنهج بيتشرح وبعدها حصلت حالة وفاة بردو بسببو الي مش فارقه معاه بيسقط عادي انما الي بيتكلم",unknown,0,0,10,2,ar
إصابة عدد من موظفي وزارة التعليم العالي بفايروس كورونا,"Amman, Jordan 11118",0,0,0,0,ar
الوزراء بيجلهم كورونا وهما علي المكاتب واحنا ب الشكل ده ننزل عادي ياريسارجوكالطلابهتموت,unknown,0,2,206,140,ar
يكفي كذب يا اولاد العاهرة يا سوريا انتم و شعبكم مثل لبنان و اولاد الوسخة لبس لي اي دوله في مال و احمد خليل لا يدفع لي اي دوله اي مال انتم و كل ابن عاهرة في السويد لصوص و تكذبون مثل الدول الوسخة التي تسرق احمد خليل هذا و مثل هكذا دولة وسخة تقوم بي سرقته منذ ثلاث اعوام,unknown,0,0,0,0,ar
"موائد السياسه تحكي حال المصالح بين الدول لبنان والعراق مثال،،،",unknown,0,0,34,12,ar
انا لله وانا اليه راجعون بمزيد من الألمتلقينا اليوم نبأ وفاة معتمد المرجعية الدينية العليافي مدينة الحرية ببغداد الشي,unknown,0,3,1,6,ar
ياريسارجوكالطلابهتموت يارب,"رأس غارب, مصر",0,0,0,0,ar
دعت وزارة الصحة المواطنين والمقيمين إلى عدم السفر إلا للضرورة القصوى خلال الفترة الحالية خاصة مع ظهور سلالات جديدة ومتحورة لفير,سلطنة عمان.مسقط,0,2,71,19,ar
وفي الاخر مات ربنا يرحمهوكذلك اللي عندهم كورونا عمركم ما هتقنعوني انهم هيضيعو سنه من عمرهم عشان ميعدوش زمايلهم  ياريسا,unknown,2,4,216,148,ar
كورونا الإمارات تسجل 3005 إصابات جديدة ووفاة 5 حالات العربيةعاجل,God bless you,0,2,4,18,ar
جوزيف انت شبوبية حلوةيا ريتك كنت رجال,unknown,0,0,0,0,ar
مطولة كورونا,"جدة, المملكة العربية السعودية",0,0,0,0,ar
في ظل هذه الأزمة الصحية التي نعيشها بسبب تداعيات جائحة كورونا كان دور المعلم هو الأبرز في أداء الأمانة و إيصال الرسالة,الرياض,0,0,2,2,ar
قرار جاء في وقته المناسب لعل وزارتنا الموقره أن تعيد النظر في توقيت دخول طلاب المرحلة الابتدائية إلى منصة التعليم,unknown,0,1,230,10,ar
